age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income,capital_gain_log,capital_loss_log
32,private,bachelors,13,never-married,exec-managerial,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
66,self-emp-not-inc,bachelors,13,married-civ-spouse,sales,husband,white,male,50,united-states,<=50k,0.0,0.0
24,private,preschool,1,never-married,machine-op-inspct,own-child,white,female,30,united-states,<=50k,0.0,0.0
19,private,some-college,10,never-married,other-service,own-child,white,male,25,united-states,<=50k,0.0,0.0
54,self-emp-inc,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k,0.0,0.0
37,private,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
38,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k,0.0,0.0
34,private,some-college,10,married-civ-spouse,sales,husband,white,male,25,united-states,<=50k,0.0,0.0
35,self-emp-not-inc,hs-grad,9,divorced,craft-repair,own-child,amer-indian-eskimo,male,15,united-states,<=50k,0.0,0.0
42,federal-gov,masters,14,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,<=50k,0.0,0.0
47,federal-gov,bachelors,13,married-civ-spouse,exec-managerial,wife,white,female,40,united-states,>50k,0.0,0.0
29,self-emp-inc,bachelors,13,divorced,prof-specialty,not-in-family,white,female,80,united-states,<=50k,0.0,0.0
34,private,hs-grad,9,never-married,tech-support,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
38,self-emp-inc,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,70,united-states,>50k,0.0,0.0
62,self-emp-inc,hs-grad,9,divorced,exec-managerial,not-in-family,black,male,40,united-states,<=50k,0.0,0.0
35,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k,0.0,0.0
37,private,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,40,united-states,<=50k,0.0,0.0
47,private,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,40,united-states,<=50k,0.0,0.0
37,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k,0.0,0.0
22,private,assoc-voc,11,never-married,priv-house-serv,not-in-family,white,female,30,united-states,<=50k,0.0,0.0
60,self-emp-inc,11th,7,married-civ-spouse,transport-moving,husband,white,male,40,united-states,>50k,0.0,0.0
31,private,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k,0.0,0.0
63,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k,0.0,0.0
30,private,11th,7,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k,0.0,0.0
40,self-emp-inc,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,>50k,9.617470759403409,0.0
35,self-emp-not-inc,some-college,10,married-civ-spouse,other-service,husband,white,male,60,united-states,<=50k,0.0,0.0
50,local-gov,some-college,10,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k,0.0,0.0
18,private,some-college,10,never-married,sales,own-child,white,female,10,united-states,<=50k,0.0,0.0
33,private,assoc-voc,11,married-civ-spouse,protective-serv,husband,white,male,40,united-states,<=50k,0.0,0.0
59,self-emp-not-inc,7th-8th,4,married-civ-spouse,farming-fishing,husband,white,male,70,united-states,<=50k,0.0,0.0
17,private,11th,7,never-married,other-service,own-child,white,male,20,united-states,<=50k,0.0,0.0
47,private,hs-grad,9,married-civ-spouse,transport-moving,husband,amer-indian-eskimo,male,40,united-states,>50k,0.0,0.0
26,private,bachelors,13,never-married,prof-specialty,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
32,local-gov,some-college,10,married-civ-spouse,protective-serv,wife,white,female,40,france,>50k,0.0,0.0
55,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k,0.0,0.0
36,state-gov,some-college,10,never-married,tech-support,unmarried,black,female,40,united-states,<=50k,0.0,0.0
54,private,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,40,united-states,>50k,0.0,0.0
32,private,masters,14,never-married,exec-managerial,not-in-family,white,female,45,united-states,>50k,0.0,0.0
52,local-gov,doctorate,16,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k,0.0,0.0
39,private,hs-grad,9,married-spouse-absent,sales,unmarried,black,female,28,jamaica,<=50k,0.0,0.0
39,federal-gov,hs-grad,9,never-married,exec-managerial,unmarried,white,female,45,united-states,<=50k,0.0,0.0
59,self-emp-not-inc,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k,0.0,0.0
55,federal-gov,bachelors,13,divorced,prof-specialty,unmarried,white,male,40,united-states,<=50k,0.0,0.0
54,self-emp-not-inc,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,60,united-states,>50k,0.0,0.0
31,private,hs-grad,9,married-civ-spouse,other-service,husband,white,male,40,united-states,<=50k,0.0,0.0
30,private,hs-grad,9,married-civ-spouse,adm-clerical,own-child,amer-indian-eskimo,female,40,united-states,<=50k,0.0,0.0
47,federal-gov,bachelors,13,married-spouse-absent,exec-managerial,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
31,private,assoc-acdm,12,divorced,exec-managerial,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
32,self-emp-not-inc,bachelors,13,divorced,craft-repair,unmarried,asian-pac-islander,male,47,iran,<=50k,0.0,0.0
33,private,assoc-voc,11,never-married,machine-op-inspct,unmarried,black,female,40,united-states,<=50k,0.0,0.0
31,private,hs-grad,9,divorced,craft-repair,unmarried,white,male,40,united-states,<=50k,0.0,0.0
32,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k,0.0,0.0
46,private,hs-grad,9,married-spouse-absent,other-service,not-in-family,white,male,35,mexico,<=50k,0.0,0.0
29,private,hs-grad,9,married-spouse-absent,other-service,not-in-family,white,female,20,france,<=50k,0.0,0.0
41,state-gov,hs-grad,9,married-civ-spouse,transport-moving,husband,black,male,40,united-states,<=50k,0.0,0.0
39,private,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,>50k,0.0,0.0
34,private,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,20,united-states,>50k,0.0,0.0
23,private,bachelors,13,never-married,adm-clerical,own-child,black,male,24,united-states,<=50k,0.0,0.0
53,self-emp-inc,masters,14,married-civ-spouse,sales,husband,white,male,65,united-states,>50k,0.0,0.0
45,self-emp-not-inc,hs-grad,9,married-spouse-absent,craft-repair,not-in-family,asian-pac-islander,male,40,thailand,<=50k,0.0,0.0
47,private,hs-grad,9,divorced,sales,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
42,private,masters,14,divorced,tech-support,unmarried,black,female,35,united-states,>50k,8.452761331256848,0.0
53,private,some-college,10,married-civ-spouse,machine-op-inspct,husband,white,male,40,united-states,<=50k,8.051340933292979,0.0
38,self-emp-inc,hs-grad,9,divorced,sales,unmarried,white,male,55,united-states,<=50k,0.0,0.0
26,private,hs-grad,9,never-married,transport-moving,not-in-family,white,male,70,united-states,<=50k,0.0,0.0
18,private,11th,7,never-married,handlers-cleaners,own-child,white,male,20,united-states,<=50k,0.0,0.0
43,private,10th,6,separated,other-service,not-in-family,black,female,40,united-states,<=50k,0.0,0.0
26,private,bachelors,13,never-married,adm-clerical,own-child,black,female,32,united-states,<=50k,0.0,0.0
47,private,bachelors,13,divorced,adm-clerical,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
26,private,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,65,united-states,>50k,0.0,0.0
32,state-gov,some-college,10,divorced,protective-serv,unmarried,white,female,38,united-states,<=50k,0.0,7.454141078146678
48,self-emp-inc,doctorate,16,married-civ-spouse,prof-specialty,husband,white,male,55,united-states,>50k,8.94754601503218,0.0
39,private,masters,14,divorced,exec-managerial,unmarried,black,female,60,united-states,>50k,9.617204500998055,0.0
58,self-emp-inc,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,<=50k,0.0,0.0
55,self-emp-not-inc,7th-8th,4,never-married,other-service,other-relative,white,female,60,united-states,<=50k,0.0,0.0
40,private,hs-grad,9,never-married,farming-fishing,not-in-family,white,male,55,united-states,<=50k,0.0,0.0
33,private,hs-grad,9,divorced,craft-repair,unmarried,white,male,40,united-states,<=50k,0.0,0.0
74,self-emp-not-inc,doctorate,16,married-spouse-absent,prof-specialty,not-in-family,white,male,25,united-states,>50k,0.0,0.0
49,self-emp-not-inc,hs-grad,9,widowed,farming-fishing,not-in-family,white,male,55,united-states,<=50k,0.0,0.0
56,self-emp-not-inc,11th,7,widowed,other-service,unmarried,white,female,65,greece,>50k,0.0,0.0
29,private,bachelors,13,never-married,prof-specialty,not-in-family,white,female,40,united-states,>50k,9.571156728415465,0.0
25,private,assoc-acdm,12,never-married,machine-op-inspct,own-child,black,male,48,united-states,<=50k,0.0,0.0
57,private,12th,8,married-civ-spouse,adm-clerical,husband,black,male,40,united-states,<=50k,0.0,0.0
29,private,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,40,united-states,<=50k,0.0,0.0
28,private,hs-grad,9,never-married,craft-repair,unmarried,white,male,40,united-states,<=50k,7.764296006450518,0.0
59,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k,0.0,0.0
30,private,bachelors,13,never-married,exec-managerial,not-in-family,white,male,60,united-states,>50k,10.233833921427351,0.0
19,private,some-college,10,never-married,other-service,own-child,white,female,20,united-states,<=50k,0.0,0.0
40,private,some-college,10,never-married,sales,unmarried,black,female,45,united-states,<=50k,0.0,0.0
28,private,some-college,10,never-married,adm-clerical,unmarried,black,female,40,united-states,<=50k,0.0,0.0
20,private,some-college,10,never-married,tech-support,not-in-family,white,female,10,canada,<=50k,0.0,0.0
58,private,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,35,united-states,>50k,11.512925464970229,0.0
24,federal-gov,bachelors,13,never-married,prof-specialty,not-in-family,white,female,30,united-states,<=50k,0.0,0.0
31,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,45,united-states,<=50k,0.0,0.0
28,self-emp-not-inc,hs-grad,9,divorced,craft-repair,not-in-family,white,male,35,united-states,<=50k,0.0,0.0
41,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,45,united-states,<=50k,0.0,0.0
23,federal-gov,some-college,10,never-married,sales,not-in-family,white,female,35,united-states,<=50k,0.0,0.0
46,private,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,43,united-states,>50k,0.0,0.0
33,private,12th,8,never-married,craft-repair,own-child,black,male,40,united-states,<=50k,0.0,0.0
34,private,some-college,10,married-civ-spouse,other-service,husband,white,male,50,united-states,<=50k,0.0,0.0
47,local-gov,bachelors,13,divorced,prof-specialty,not-in-family,white,male,50,united-states,<=50k,0.0,0.0
81,private,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,26,united-states,>50k,0.0,7.774015077250727
45,private,hs-grad,9,widowed,machine-op-inspct,unmarried,other,male,40,columbia,<=50k,0.0,0.0
35,private,hs-grad,9,never-married,machine-op-inspct,not-in-family,asian-pac-islander,male,40,cambodia,<=50k,0.0,0.0
59,self-emp-not-inc,bachelors,13,widowed,prof-specialty,not-in-family,white,female,50,united-states,>50k,0.0,0.0
46,local-gov,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,48,united-states,>50k,0.0,0.0
39,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,35,united-states,<=50k,0.0,0.0
23,private,some-college,10,never-married,machine-op-inspct,own-child,black,male,40,united-states,<=50k,0.0,0.0
25,private,assoc-acdm,12,never-married,adm-clerical,unmarried,white,female,40,united-states,<=50k,0.0,0.0
37,private,1st-4th,2,never-married,other-service,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
49,self-emp-inc,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,50,united-states,>50k,9.617470759403409,0.0
25,private,hs-grad,9,married-civ-spouse,sales,husband,white,male,48,united-states,<=50k,0.0,0.0
32,private,bachelors,13,married-civ-spouse,sales,husband,white,male,60,united-states,>50k,0.0,0.0
34,local-gov,some-college,10,never-married,craft-repair,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
40,private,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k,0.0,0.0
33,private,hs-grad,9,divorced,adm-clerical,unmarried,white,female,40,united-states,<=50k,0.0,0.0
31,private,bachelors,13,married-civ-spouse,tech-support,husband,white,male,43,united-states,>50k,0.0,0.0
61,private,some-college,10,divorced,other-service,not-in-family,white,male,25,united-states,<=50k,0.0,0.0
22,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k,0.0,0.0
29,private,assoc-voc,11,married-civ-spouse,craft-repair,husband,asian-pac-islander,male,40,laos,<=50k,0.0,0.0
37,private,hs-grad,9,separated,craft-repair,other-relative,black,male,40,united-states,<=50k,0.0,0.0
35,private,11th,7,divorced,machine-op-inspct,unmarried,white,female,40,united-states,<=50k,0.0,0.0
52,self-emp-inc,masters,14,married-civ-spouse,exec-managerial,husband,white,male,60,united-states,>50k,9.617470759403409,0.0
18,private,11th,7,never-married,transport-moving,own-child,white,male,20,united-states,<=50k,0.0,0.0
37,private,10th,6,married-civ-spouse,craft-repair,husband,white,male,48,united-states,<=50k,0.0,0.0
46,private,prof-school,15,married-civ-spouse,prof-specialty,husband,black,male,40,united-states,>50k,0.0,0.0
47,federal-gov,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,40,united-states,>50k,0.0,0.0
55,private,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,60,united-states,>50k,0.0,0.0
25,self-emp-inc,some-college,10,divorced,adm-clerical,own-child,white,female,50,united-states,<=50k,0.0,0.0
50,state-gov,hs-grad,9,widowed,tech-support,unmarried,black,female,40,united-states,<=50k,0.0,0.0
18,private,12th,8,never-married,handlers-cleaners,own-child,black,male,20,united-states,<=50k,0.0,0.0
25,private,9th,5,never-married,craft-repair,not-in-family,white,male,40,mexico,<=50k,0.0,0.0
23,private,bachelors,13,never-married,prof-specialty,not-in-family,white,female,40,united-states,<=50k,0.0,0.0
47,self-emp-not-inc,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,65,united-states,<=50k,7.948031990637284,0.0
37,private,hs-grad,9,never-married,craft-repair,unmarried,white,male,40,united-states,<=50k,0.0,0.0
37,private,some-college,10,divorced,adm-clerical,unmarried,white,female,25,united-states,>50k,10.136066450636823,0.0
19,private,11th,7,never-married,sales,own-child,white,female,25,united-states,<=50k,0.0,0.0
52,local-gov,12th,8,married-civ-spouse,craft-repair,husband,white,male,40,united-states,<=50k,0.0,0.0
25,self-emp-not-inc,assoc-voc,11,married-civ-spouse,other-service,wife,white,female,45,united-states,<=50k,0.0,0.0
21,private,hs-grad,9,never-married,adm-clerical,own-child,white,female,40,united-states,<=50k,0.0,0.0
41,self-emp-not-inc,assoc-voc,11,married-civ-spouse,farming-fishing,husband,white,male,60,united-states,<=50k,0.0,0.0
55,private,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k,8.94754601503218,0.0
24,private,some-college,10,married-civ-spouse,tech-support,husband,white,male,40,united-states,<=50k,0.0,0.0
41,federal-gov,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,38,united-states,>50k,0.0,0.0
23,private,some-college,10,never-married,sales,own-child,white,female,35,united-states,<=50k,0.0,0.0
33,private,hs-grad,9,married-civ-spouse,exec-managerial,wife,white,female,40,united-states,<=50k,0.0,0.0
29,private,bachelors,13,never-married,exec-managerial,not-in-family,white,female,45,united-states,>50k,0.0,0.0
50,state-gov,some-college,10,married-spouse-absent,adm-clerical,unmarried,amer-indian-eskimo,female,40,united-states,<=50k,0.0,0.0
48,private,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,40,united-states,>50k,8.94754601503218,0.0
19,federal-gov,some-college,10,never-married,adm-clerical,own-child,white,female,10,united-states,<=50k,0.0,0.0
40,private,some-college,10,divorced,craft-repair,not-in-family,white,male,40,united-states,<=50k,0.0,0.0
